Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,top-negro-en-tela-de-algodon,Top Negro en tela de algodón,,UB0254,Tamaño,XS,,,,,,,,,,,10,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/UB0254_1.jpeg https://github.com/uberboutique/ss/raw/main/tops/UB0254_2.jpeg
,,,,,,,UB0254a,Tamaño,-,,,,,,,,,,,10,,,0,,,,,,,,
,,PHYSICAL,catalog,banador-animal-print,Bañador animal print,,UB0261,Tamaño,S,,,,,,,,,,,18,12,Yes,3,"/trajes-de-bano, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/trajes-de-bano/UB0261_1.jpeg https://github.com/uberboutique/ss/raw/main/trajes-de-bano/UB0261_2.jpeg
,,,,,,,UB0261a,Tamaño,-,,,,,,,,,,,18,12,Yes,0,,,,,,,,
,,PHYSICAL,catalog,vestido-slip-de-espalda-corrida,Vestido slip de espalda corrida,,UB0267,Tamaño,L,,,,,,,,,,,12,8,Yes,1,"/vestidos, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/UB0267_1.jpg https://github.com/uberboutique/ss/raw/main/vestidos/UB0267_2.jpg
,,,,,,,UB0267a,Tamaño,-,,,,,,,,,,,12,8,Yes,0,,,,,,,,
,,PHYSICAL,catalog,blusa-estampada-amplia,Blusa estampada amplia,,BU0271,Tamaño,S,,,,,,,,,,,15,10,Yes,1,"/tops, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0271_1.jpeg https://github.com/uberboutique/ss/raw/main/tops/BU0271_2.jpeg
,,,,,,,BU0271a,Tamaño,-,,,,,,,,,,,15,10,Yes,0,,,,,,,,
,,PHYSICAL,catalog,vestido-estampado-malva,Vestido estampado malva,,BU0275,Tamaño,XS,,,,,,,,,,,25,18,Yes,2,"/vestidos, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/vestidos/BU0275_2.jpeg https://github.com/uberboutique/ss/raw/main/vestidos/BU0275_3.jpeg https://github.com/uberboutique/ss/raw/main/vestidos/BU0275_4.jpeg
,,,,,,,BU046730,Tamaño,S,,,,,,,,,,,25,,,1,,,,,,,,
