Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,pulover-oversized-blanco-oui-hm,Pulóver oversized blanco Oui H&M,,LTA2245,Tamaño,M,,,,,,,,,,,20,,,1,"/tops, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2245_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2245_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2245_3.jpg
,,,,,,,LTA2245a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-oversized-gris-claro-jaspeado-saint-tropez-hm,Pulóver oversized gris claro jaspeado Saint-Tropez H&M,,LTA2246,Tamaño,M,,,,,,,,,,,20,,,1,"/tops, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2246_1.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2246_2.jpg https://github.com/uberboutique/ss/raw/main/tops/LTA2246_3.jpg
,,,,,,,LTA2246a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-azul-claro-love-con-flores-primark,Pulóver azul claro Love con flores Primark,,LTA2247,Tamaño,S,,,,,,,,,,,15,,,1,"/tops, /tallas-pequenas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/LTA2247.jpg
,,,,,,,LTA2247a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-basica-popilin-blanca-zara,Camisa básica popilín blanca ZARA,,LTA2520,Tamaño,S,,,,,,,,,,,35,,,1,"/tops, /tallas-medianas",,,,,,Yes,
,,,,,,,LTA2520a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-cargo-slim-fit-negro-hm,Pantalón cargo slim fit negro H&M,,LTA2521,Tamaño,L,,,,,,,,,,,40,,,2,"/partes-de-abajo-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2521_1.JPG https://github.com/uberboutique/ss/raw/main/hombres/LTA2521_2.JPG https://github.com/uberboutique/ss/raw/main/hombres/LTA2521_3.JPG
,,,,,,,LTA2521a,Tamaño,-,,,,,,,,,,,40,,,0,,,,,,,,
,,PHYSICAL,catalog,joggers-cargo-slim-fit-negro-hm,Joggers cargo slim fit negro H&M,,LTA2522,Tamaño,M,,,,,,,,,,,40,,,1,"/partes-de-abajo-hombres, /tallas-medianas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2522_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2522_2.jpg
,,,,,,,LTA2522a,Tamaño,-,,,,,,,,,,,40,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalon-cargo-de-nylon-gris-oscuro-hm,Pantalón cargo de nylon gris oscuro H&M,,LTA2523,Tamaño,XL,,,,,,,,,,,40,,,1,"/partes-de-abajo-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2523_1.JPG https://github.com/uberboutique/ss/raw/main/hombres/LTA2523_2.JPG https://github.com/uberboutique/ss/raw/main/hombres/LTA2523_3.JPG
,,,,,,,LTA2524,Tamaño,M,,,,,,,,,,,40,,,2,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-formula-1-hm,Pulóver loose fit blanco Formula 1 H&M,,LTA2525,Tamaño,XXL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-extras",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2525_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2525_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2525_3.jpg
,,,,,,,LTA2525a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-blanco-playa-de-alcudia-hm,Pulóver loose fit blanco Playa de Alcudia H&M,,LTA2526,Tamaño,XXL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-extras",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2526_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2526_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2526_3.jpg
,,,,,,,LTA2526a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-loose-fit-negro-beverly-hills-hm,Pulóver loose fit negro Beverly Hills H&M,,LTA2529,Tamaño,XL,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2529_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2529_2.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2529_3.jpg
,,,,,,,LTA2529a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-boxy-fit-efecto-lavado-negro-hm,Pulóver boxy fit efecto lavado negro H&M,,LTA2530,Tamaño,L,,,,,,,,,,,20,,,2,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2530_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2530_2.jpg
,,,,,,,LTA2530a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-oversized-fit-negro-hm,Pulóver oversized fit negro H&M,,LTA2531,Tamaño,L,,,,,,,,,,,20,,,1,"/partes-de-arriba-hombres, /tallas-grandes",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/LTA2531_1.jpg https://github.com/uberboutique/ss/raw/main/hombres/LTA2531_2.jpg
,,,,,,,LTA2531a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
